,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
172,1,2,38.259,-85.75,38.259,-85.751,0.06,1.515,303571055118349542982102114366447421282
173,1,2,38.22,-85.758,38.22,-85.758,0.06,1.515,260703994409529004044488248840145912358
174,1,3,38.255,-85.744,38.255,-85.744,0.06,2.265,263102585959781021403722731380803871598
175,1,5,38.225,-85.692,38.226,-85.692,0.06,3.765,254577935941058586748558371996630081044
176,1,28,38.256,-85.7,38.267,-85.695,0.06,21.015,300242395534739529984012501081683096169
177,1,7,38.231,-85.707,38.232,-85.708,0.06,5.265,238719116219834722712545752518475275287
178,1,3,38.253,-85.739,38.253,-85.739,0.06,2.265,255529468551966521215403093596987974337
179,1,3,38.227,-85.744,38.233,-85.74,0.06,2.265,236065412536565334856303551343984524111
180,1,2,38.257,-85.762,38.256,-85.762,0.06,1.515,247642502289028623016049610247436418686
181,1,1,38.221,-85.763,38.22,-85.763,0.06,0.765,233315099554142563754578828847327429847
182,1,3,38.253,-85.738,38.251,-85.737,0.06,2.265,298356823725853595261539618957225990603
183,1,8,38.237,-85.719,38.237,-85.718,0.06,6.015,331300843997974079745695415882418820727
184,1,5,38.257,-85.753,38.257,-85.752,0.06,3.765,311392370429583647810326358699784531835
185,1,4,38.253,-85.757,38.253,-85.757,0.06,3.015,260841855916171421698773722048637800357
186,1,1,38.223,-85.736,38.223,-85.735,0.06,0.765,285642185672932855764589176612367430392
187,1,1,38.218,-85.763,38.218,-85.762,0.06,0.765,232415823077612067924444506891053637894
188,1,1,38.231,-85.718,38.231,-85.717,0.06,0.765,232257529958579907478844618526043308738
189,1,2,38.254,-85.74,38.254,-85.74,0.06,1.515,226135990224272568261108986396019527278
190,1,6,38.254,-85.757,38.255,-85.757,0.06,4.515,280857063402089956933989351630467695606
191,1,5,38.269,-85.749,38.269,-85.749,0.06,3.765,310563697054975159659393694455299916648
192,1,4,38.255,-85.692,38.255,-85.692,0.06,3.015,232631061221967910316350591886891442387
193,1,1,38.259,-85.762,38.259,-85.762,0.06,0.765,237744649168416325620447086083193591020
194,1,5,38.23,-85.703,38.23,-85.703,0.06,3.765,264248002431619886823310204656055574660
195,1,4,38.251,-85.757,38.251,-85.757,0.06,3.015,275415408524018860037271501515097977437
196,1,5,38.253,-85.736,38.253,-85.736,0.06,3.765,311762505784458595622256100301560701144
197,1,3,38.148,-85.903,38.148,-85.902,0.06,2.265,275867168438916584646162025322345518823
198,1,2,38.257,-85.753,38.257,-85.753,0.06,1.515,330491286166392202799465602825524473262
199,1,2,38.239,-85.722,38.239,-85.722,0.06,1.515,251577262490792171461129866221695301459
200,1,5,38.231,-85.622,38.231,-85.626,0.06,3.765,295710327494553591920417298767743070905
201,1,2,38.222,-85.765,38.221,-85.765,0.06,1.515,228049740136529561573911721951672870206
