,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
4716,2,5,38.219,-85.754,38.219,-85.754,0.43,3.8575,164479404898711039430047946981972962501
4717,2,9,38.253,-85.757,38.253,-85.757,0.43,6.8575,157803585089012642551251435384910230696
4718,2,4,38.218,-85.763,38.226,-85.761,0.43,3.1075,171045577109156619921853160767384437979
4719,2,8,38.257,-85.757,38.257,-85.762,0.43,6.1075,209296656548518634085138408468739317906
4720,2,16,38.255,-85.757,38.258,-85.756,0.43,12.1075,222150997314801186190912971348582503157
4721,2,5,38.214,-85.752,38.216,-85.76,0.43,3.8575,138535580135807455666468549415539933143
4722,2,14,38.253,-85.738,38.251,-85.743,0.43,10.6075,151008248707420820953523179024977015868
4723,2,4,38.214,-85.755,38.223,-85.761,0.43,3.1075,206520356161297197385345607397118522089
4724,2,5,38.217,-85.758,38.214,-85.753,0.43,3.8575,117580962855690981914571552786622150146
4725,2,9,38.214,-85.76,38.216,-85.757,0.43,6.8575,136723955874247634103598267989158528717
4726,2,7,38.253,-85.738,38.252,-85.739,0.43,5.3575,134026272042559758479066561126477815863
4727,2,3,38.216,-85.757,38.218,-85.754,0.43,2.3575,195127449699496070116414970585969254450
4728,2,7,38.252,-85.757,38.256,-85.754,0.43,5.3575,212736304040608037822794101131848955291
4729,2,51,38.214,-85.764,38.216,-85.763,0.43,38.3575,162427615770380622344657802548132823438
4730,2,3,38.221,-85.761,38.226,-85.761,0.43,2.3575,144218072066832603005322803617182243060
4731,2,9,38.214,-85.76,38.213,-85.755,0.43,6.8575,125450233998058027647172056783091352694
4732,2,3,38.217,-85.76,38.221,-85.761,0.43,2.3575,197527813209675339056473947000510244502
4733,2,3,38.257,-85.701,38.254,-85.705,0.43,2.3575,149844728665036735449900749798221350205
4734,2,3,38.257,-85.759,38.256,-85.751,0.43,2.3575,193502982581588577279061472437455655869
4735,2,5,38.213,-85.761,38.213,-85.752,0.43,3.8575,211429555891150251547475124319797750598
4736,2,5,38.214,-85.756,38.219,-85.753,0.43,3.8575,174218544712841516415743094137455168063
4737,2,3,38.219,-85.763,38.225,-85.762,0.43,2.3575,125981588051998432789019700175368067941
4738,2,5,38.212,-85.748,38.214,-85.754,0.43,3.8575,129732990813651133263657756526946536495
4739,2,3,38.252,-85.754,38.249,-85.757,0.43,2.3575,168077017275210343013863009714636626034
4740,2,5,38.221,-85.763,38.216,-85.758,0.43,3.8575,159783850131620832865090201830519500124
4741,2,4,38.215,-85.755,38.218,-85.757,0.43,3.1075,222101575149935912779994708459145650389
4742,2,7,38.221,-85.763,38.221,-85.762,0.43,5.3575,212756435442558577165395726300902987774
4743,2,3,38.215,-85.758,38.217,-85.763,0.43,2.3575,168934688875870016892673367330734608782
4744,2,4,38.213,-85.762,38.218,-85.758,0.43,3.1075,164463240542156886488617490373498778092
4745,2,3,38.221,-85.763,38.226,-85.76,0.43,2.3575,176926481820611170491309554795517482447
4746,2,6,38.252,-85.741,38.249,-85.737,0.43,4.6075,120558641400353577480902786329548552561
4747,2,4,38.23,-85.693,38.225,-85.693,0.43,3.1075,159446440148261098018525259472428256362
4748,2,2,38.216,-85.757,38.214,-85.76,0.43,1.6075,212716155348984847490133865039285579339
4749,2,4,38.218,-85.763,38.22,-85.759,0.43,3.1075,159130134927739231260991012057848394457
4750,2,4,38.217,-85.756,38.212,-85.759,0.43,3.1075,216566213985858231728782789582745145848
4751,2,2,38.218,-85.763,38.223,-85.766,0.43,1.6075,225052954016917638966636690467838856447
4752,2,5,38.261,-85.749,38.256,-85.751,0.43,3.8575,127460123121928658095645770511329358378
4753,2,3,38.253,-85.738,38.254,-85.745,0.43,2.3575,223430167021474130555937974925772833184
4754,2,3,38.203,-85.762,38.207,-85.771,0.43,2.3575,215039143522604309269854886731444180686
4755,2,5,38.23,-85.732,38.225,-85.735,0.43,3.8575,186807897066224207378892921456382524484
4756,2,5,38.257,-85.757,38.253,-85.755,0.43,3.8575,216415984071259008725744333035544777526
4757,2,6,38.22,-85.763,38.224,-85.767,0.43,4.6075,217994943701564921377287115194091673494
4758,2,4,38.216,-85.757,38.216,-85.75,0.43,3.1075,222686253028154438333664481817059178627
4759,2,5,38.216,-85.758,38.221,-85.762,0.43,3.8575,199252124875314841629049412308768751310
4760,2,5,38.214,-85.752,38.208,-85.757,0.43,3.8575,152997689322844413850334854122913508655
4761,2,2,38.214,-85.752,38.217,-85.755,0.43,1.6075,193932835399360195274586620591430253716
4762,2,8,38.253,-85.741,38.254,-85.746,0.43,6.1075,147529036321504909115894648459269608451
4763,2,12,38.232,-85.757,38.226,-85.755,0.43,9.1075,165316079072362176129991791539461884709
4764,2,5,38.219,-85.754,38.215,-85.759,0.43,3.8575,122447907441192809413203582882749684359
4765,2,5,38.224,-85.761,38.22,-85.758,0.43,3.8575,209677680594607229537138867683471781116
4766,2,14,38.223,-85.685,38.223,-85.685,0.43,10.6075,151546870881686789719027139945906146771
4767,2,25,38.217,-85.757,38.214,-85.756,0.43,18.8575,208405886739498525988044713602797442271
4768,2,5,38.253,-85.751,38.253,-85.751,0.43,3.8575,117429850064386314402541731661396154423
4769,2,6,38.255,-85.756,38.252,-85.757,0.43,4.6075,151113604602776014785242670600749810537
4770,2,6,38.221,-85.763,38.216,-85.762,0.43,4.6075,114100596309281572089817019364776877416
4771,2,3,38.214,-85.752,38.214,-85.76,0.43,2.3575,169227970232600818759473143266458932495
4772,2,9,38.257,-85.752,38.255,-85.753,0.43,6.8575,135939491985344004952839726888829389821
4773,2,5,38.215,-85.759,38.214,-85.751,0.43,3.8575,182016838872839692276927665114134680404
4774,2,4,38.215,-85.758,38.221,-85.761,0.43,3.1075,125899776337545795915542357416152268174
4775,2,4,38.219,-85.763,38.214,-85.762,0.43,3.1075,153625293717239911929885964573276864582
4776,2,4,38.216,-85.761,38.222,-85.764,0.43,3.1075,214296750149966326964891541860239921471
4777,2,5,38.212,-85.756,38.208,-85.756,0.43,3.8575,187202178086588573460078836556706774814
4778,2,4,38.217,-85.759,38.222,-85.759,0.43,3.1075,183663674528043960849061200872176556470
4779,2,4,38.218,-85.76,38.223,-85.765,0.43,3.1075,122060437128587416617379515828391354471
4780,2,4,38.217,-85.762,38.215,-85.754,0.43,3.1075,158214759593184430479659530194592819382
4781,2,8,38.255,-85.744,38.255,-85.744,0.43,6.1075,186729979650354051875522504693401618325
4782,2,9,38.221,-85.763,38.227,-85.762,0.43,6.8575,152085810838629301342573633759848208157
4783,2,8,38.256,-85.751,38.254,-85.748,0.43,6.1075,225049918661317037122650803005790376419
4784,2,5,38.256,-85.751,38.253,-85.756,0.43,3.8575,120856788114835684265508794292547452523
4785,2,4,38.221,-85.762,38.215,-85.761,0.43,3.1075,147566969021328650815992457117417736547
4786,2,7,38.253,-85.756,38.258,-85.757,0.431,5.35775,140281562735143881646357014914861877463
4787,2,5,38.223,-85.76,38.227,-85.761,0.431,3.85775,171731499742078084631537777026556214153
4788,2,6,38.219,-85.762,38.219,-85.754,0.433,4.60825,208883314356138497443612771526556935063
4789,2,5,38.214,-85.759,38.214,-85.752,0.434,3.8585,183055149096376189068301428816087806045
4790,2,5,38.244,-85.75,38.245,-85.743,0.435,3.85875,197750227845724642641839265809269649182
4791,2,8,38.252,-85.754,38.256,-85.752,0.435,6.10875,157364903945636853982546478715563824215
4792,2,17,38.23,-85.733,38.256,-85.749,0.435,12.85875,178329799514331429627692757499216669610
4793,2,4,38.218,-85.756,38.221,-85.761,0.435,3.10875,152304155890075273978611287839515070620
4794,2,5,38.246,-85.756,38.248,-85.752,0.435,3.85875,200985734203795191126308475116711067098
4795,2,11,38.255,-85.748,38.255,-85.748,0.435,8.35875,218593425202022313907089160514139026920
4796,2,5,38.25,-85.756,38.253,-85.752,0.435,3.85875,159867073771105729721709183040439177889
4797,2,6,38.254,-85.746,38.256,-85.755,0.435,4.60875,187002179790222016815606660049254686611
4798,2,5,38.251,-85.759,38.248,-85.757,0.435,3.85875,197770154180081219487462482031099527150
4799,2,13,38.255,-85.757,38.253,-85.74,0.435,9.85875,201404932649439077882970679766081819558
4800,2,7,38.252,-85.757,38.256,-85.755,0.435,5.35875,128431821362966065256400615783935651360
4801,2,8,38.254,-85.757,38.251,-85.756,0.435,6.10875,168129672756333774140737136315991253146
4802,2,4,38.217,-85.758,38.214,-85.752,0.435,3.10875,136266353128000057596225255589566265202
4803,2,9,38.257,-85.758,38.254,-85.748,0.435,6.85875,151877013756497611451784532984655306610
4804,2,3,38.255,-85.746,38.253,-85.738,0.435,2.35875,185691849918128319944424986436455756278
4805,2,4,38.256,-85.755,38.257,-85.763,0.435,3.10875,170178477117271794600737249096705385124
4806,2,4,38.227,-85.755,38.22,-85.757,0.435,3.10875,115917025995784504087783755794087938402
4807,2,12,38.217,-85.756,38.216,-85.757,0.435,9.10875,112935630267896982317293527657103166091
4808,2,30,38.204,-85.75,38.203,-85.757,0.435,22.60875,153621930114498512111117082892258341282
4809,2,4,38.254,-85.757,38.256,-85.753,0.435,3.10875,186337775542940708022560118583908270420
4810,2,7,38.252,-85.755,38.255,-85.75,0.435,5.35875,123742901179463370207812221390373445089
4811,2,4,38.218,-85.758,38.22,-85.763,0.435,3.10875,116052017449833937657230946043674026684
4812,2,4,38.25,-85.756,38.255,-85.757,0.435,3.10875,156503148320630290147780594055225731366
4813,2,3,38.257,-85.75,38.258,-85.744,0.435,2.35875,143720400293384683344186842504602385562
4814,2,8,38.253,-85.757,38.249,-85.756,0.435,6.10875,183991215748121347065071407059395245402
4815,2,7,38.253,-85.736,38.255,-85.74,0.435,5.35875,203495280590358856048289074601881941093
4816,2,6,38.224,-85.694,38.226,-85.692,0.435,4.60875,217424566854950019986991532103721266693
4817,2,6,38.256,-85.75,38.254,-85.744,0.435,4.60875,171054417399296399591626107966349217148
4818,2,5,38.218,-85.763,38.214,-85.762,0.435,3.85875,209146068488450906558246458367315581781
4819,2,34,38.253,-85.74,38.253,-85.74,0.435,25.60875,152328185063809985525195269997457806224
4820,2,6,38.226,-85.763,38.226,-85.763,0.435,4.60875,119169223203032951448736625370790829963
4821,2,6,38.25,-85.756,38.244,-85.757,0.435,4.60875,173867964676979778243169131844283277401
4822,2,6,38.217,-85.759,38.214,-85.752,0.435,4.60875,143999817355755920465977804629011865031
4823,2,5,38.253,-85.757,38.253,-85.757,0.435,3.85875,204404865907051446769347028668084806373
4824,2,7,38.248,-85.758,38.248,-85.757,0.435,5.35875,176035550879436922894391601104794232023
4825,2,8,38.262,-85.753,38.261,-85.759,0.435,6.10875,132962440901840618852086913825406417637
