,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
9245,7,10,38.203,-85.757,38.205,-85.751,0.62,7.655,150646745467478947254689488349086238809
9246,7,7,38.253,-85.695,38.251,-85.701,0.62,5.405,179177288908197067485871253239209248911
9247,7,8,38.253,-85.741,38.253,-85.751,0.62,6.155,196451008220757757490243877321133641199
9248,7,7,38.231,-85.705,38.235,-85.714,0.62,5.405,185795575467414592379702088223615592443
9249,7,7,38.257,-85.763,38.254,-85.757,0.62,5.405,217112829833783491433942758863475107823
9250,7,7,38.195,-85.784,38.193,-85.79,0.62,5.405,202191795014809422861333597936790843727
9251,7,4,38.254,-85.761,38.252,-85.754,0.62,3.155,152853211370292918468465248716645436610
9252,7,13,38.256,-85.753,38.251,-85.758,0.62,9.905,149086945799117803864586438631735793909
9253,7,11,38.255,-85.712,38.253,-85.701,0.62,8.405,163537232895762843920422508857718917731
9254,7,6,38.256,-85.754,38.256,-85.764,0.62,4.655,143325024147260343952806112112199534102
9255,7,17,38.231,-85.705,38.239,-85.699,0.62,12.905,188679443458167414580107825061503869548
9256,7,8,38.254,-85.75,38.252,-85.745,0.62,6.155,197800884293004803239861560311440975137
9257,7,4,38.2,-85.765,38.211,-85.765,0.62,3.155,127044039790347984894931030523287834932
9258,7,9,38.245,-85.753,38.245,-85.756,0.62,6.905,131127694096368705807320065717224522315
9259,7,14,38.258,-85.756,38.258,-85.764,0.62,10.655,164325741046520774072441899400293051101
9260,7,20,38.226,-85.76,38.226,-85.765,0.62,15.155,145269854583360333375933600927264588856
9261,7,20,38.255,-85.744,38.256,-85.753,0.62,15.155,166541456114444389123965191526298243149
9262,7,5,38.255,-85.746,38.256,-85.75,0.62,3.905,145948235869209253552340445667338973465
9263,7,7,38.254,-85.759,38.248,-85.755,0.62,5.405,144402319225938045832701422097502452910
9264,7,8,38.257,-85.759,38.25,-85.758,0.62,6.155,156353372631802651073112991467618994510
9265,7,16,38.25,-85.734,38.255,-85.734,0.62,12.155,223728020631105530773628772754636636460
9266,7,4,38.204,-85.742,38.203,-85.742,0.62,3.155,203002658894793065220626824970534253819
9267,7,6,38.225,-85.762,38.225,-85.762,0.62,4.655,189707477136317096751621785525246182103
9268,7,4,38.24,-85.726,38.236,-85.717,0.62,3.155,184720610895050433276768257771285317456
9269,7,9,38.252,-85.758,38.256,-85.752,0.62,6.905,176706972129748688112116953629486678162
9270,7,8,38.239,-85.723,38.246,-85.729,0.62,6.155,195286128423568081360563420892632930713
9271,7,13,38.255,-85.757,38.249,-85.758,0.62,9.905,133099956272781112669333071753589219047
9272,7,5,38.221,-85.763,38.213,-85.768,0.62,3.905,139794181933406136708825239727066772377
9273,7,6,38.258,-85.754,38.257,-85.762,0.62,4.655,184554478773008978653771494172631192449
9274,7,4,38.234,-85.757,38.235,-85.755,0.62,3.155,222072836389543950124215487901322214735
9275,7,12,38.215,-85.763,38.209,-85.758,0.62,9.155,161230176428476980215540904926111711664
